panel,model_year,engine_family,engine_code,engine_test_model,pollutant,test_type,cert_result,units,fel,standard,adj_result,fcl
nonroad,2026,TPKXL02.2F2V,PARENT-EN25/2200,,NOx,steady_state,4.96,g/kW-hr,,,,
nonroad,2019,KCEXL015.AAJ,8587:FR10549,,NOx,steady_state,5.64,g/kW-hr,,,,
nonroad,2025,SMDDL76.3XTM,7266,,NOx,steady_state,3.1,g/kW-hr,,,,
nonroad,2019,KFPXL12.9TSS,F3HFE613B*B,,NOx,steady_state,0.13,g/kW-hr,,,,
nonroad,2025,SCPXL106.NVF,CERT 2,,NOx,steady_state,2.9,g/kW-hr,,,,
nonroad,2016,GCEXL03.3BAA,3056:FR92868,,NOx,steady_state,3.71,g/kW-hr,,,,
nonroad,2015,FCEXL03.3BAA,3056:FR92868,,NOx,steady_state,3.71,g/kW-hr,,,,
nonroad,2026,TSZXL15.7QXB,6WG1XDQBB-01,,NOx,steady_state,0.15,g/kW-hr,,,,
nonroad,2026,TPKXL04.4NM1,PARENT-3058/2200,,NOx,steady_state,3.64,g/kW-hr,,,,
nonroad,2026,TDZXL07.8046,CFVI210,,NOx,steady_state,0.14,g/kW-hr,,,,
nonroad,2026,TDZXL07.8047,CFWT291U,,NOx,steady_state,0.09,g/kW-hr,,,,
nonroad,2025,SDZXL04.1054,CFVI115,,NOx,steady_state,0.1,g/kW-hr,,,,
nonroad,2024,RCEXL03.3CAA,3057:FR92463,,NOx,steady_state,4.11,g/kW-hr,,,,
nonroad,2023,PCEXL03.3CAA,3057:FR92463,,NOx,steady_state,4.11,g/kW-hr,,,,
nonroad,2026,TDZXL02.2115,C5EI44E,,NOx,steady_state,4.29,g/kW-hr,,,,
nonroad,2014,ECEXL03.3CAA,3057:FR92463,,NOx,steady_state,4.11,g/kW-hr,,,,
nonroad,2026,TDZXL04.1056,CFVI115D,,NOx,steady_state,0.16,g/kW-hr,,,,
nonroad,2026,TDZXL07.1030,D3UC151,,NOx,steady_state,3.74,g/kW-hr,,,,
nonroad,2026,TDZXL07.1031,D3CC202,,NOx,steady_state,3.34,g/kW-hr,,,,
nonroad,2026,TDZXL06.1050,CFVI180C,,NOx,steady_state,0.15,g/kW-hr,,,,
nonroad,2026,TDZXL02.2110,CFDI55B,,NOx,steady_state,4.13,g/kW-hr,,,,
nonroad,2026,TDZXL05.7053,CFVI129A,,NOx,steady_state,0.16,g/kW-hr,,,,
nonroad,2026,TDZXL03.6060,CFXI100D,,NOx,steady_state,0.09,g/kW-hr,,,,
nonroad,2026,TYDXL01.3NS1,,,NOx,steady_state,4.46,g/kW-hr,,,,
nonroad,2026,TDZXL03.6018,C4DI55F,,NOx,steady_state,3.45,g/kW-hr,,,,
nonroad,2025,SCEXL03.8AAC,OF1,,NOx,steady_state,4.25,g/kW-hr,,,,
nonroad,2025,SCEXL03.8AAD,OF1,,NOx,steady_state,0.19,g/kW-hr,0.46,,,
nonroad,2026,TYDXL.993NSB,,,NOx,steady_state,4.83,g/kW-hr,,,,
nonroad,2026,TFPXL15.9T4U,F3JFE613B*V,,NOx,steady_state,2.0,g/kW-hr,,,,
nonroad,2023,PLHAL103.E9P,C16GA1153,,NOx,steady_state,5.06,g/kW-hr,,,,
nonroad,2025,SJCBL04.8S12,I3A,,NOx,steady_state,0.1,g/kW-hr,,,,
nonroad,2024,RFPXL06.7SDA,F4HFE613R*B,,NOx,steady_state,0.23,g/kW-hr,,,,
nonroad,2025,SCPXL78.1NZS,CERT TEST 3,,NOx,steady_state,5.33,g/kW-hr,,,,
nonroad,2024,RCEXL03.8AAE,OF2,,NOx,steady_state,3.98,g/kW-hr,,,,
nonroad,2023,PCEXL03.8AAE,OF2,,NOx,steady_state,3.98,g/kW-hr,,,,
nonroad,2021,MCEXL03.8AAE,5341:FR95673,,NOx,steady_state,3.98,g/kW-hr,,,,
nonroad,2026,TYDXL01.3NPA,,,NOx,steady_state,4.22,g/kW-hr,,,,
nonroad,2024,RCEXL03.8AAF,OF1,,NOx,steady_state,0.12,g/kW-hr,,,,
nonroad,2026,TDICL03.4LEC,DL03-LEV03,,NOx,steady_state,0.09,g/kW-hr,,,,
nonroad,2025,SSCLL03.6R74,SJV326CR,,NOx,steady_state,4.17,g/kW-hr,,,,
nonroad,2026,TYDXL03.3TDA,,,NOx,steady_state,2.61,g/kW-hr,,,,
nonroad,2026,TYDXL03.3TDA,,,NOx,steady_state,2.64,g/kW-hr,,,,
nonroad,2026,TYDXL.436H1E,,,NOx,steady_state,5.68,g/kW-hr,,,,
nonroad,2026,TYDXL02.2NDA,,,NOx,steady_state,3.12,g/kW-hr,,,,
nonroad,2026,TYDXL03.3TDB,,,NOx,steady_state,3.06,g/kW-hr,,,,
nonroad,2016,GCEXL03.8AAA,4142;FR94053,,NOx,steady_state,0.16,g/kW-hr,,,,
nonroad,2026,TCEXL0540AAB,OL1,,NOx,steady_state,3.58,g/kW-hr,,,,
nonroad,2026,TYDXL04.6HDA,,,NOx,steady_state,0.21,g/kW-hr,,,,
nonroad,2020,LCEXL03.8AAB,4787;FR95224,,NOx,steady_state,0.24,g/kW-hr,,,,
nonroad,2026,TMMLL03.0H48,HCE348,,NOx,steady_state,3.56,g/kW-hr,,,,
nonroad,2020,LFPXL03.4DEP,F5HGL415A*X,,NOx,steady_state,2.4,g/kW-hr,,,,
nonroad,2026,TYDXL03.3TKA,,,NOx,steady_state,3.28,g/kW-hr,,,,
nonroad,2026,TCPXL12.9NTF,CERT TEST,,NOx,steady_state,0.15,g/kW-hr,,,,
nonroad,2026,TCPXL78.1NZS,CERT TEST 2,,NOx,steady_state,5.63,g/kW-hr,,,,
nonroad,2025,SCPXL106.NZS,CERT TEST 2,,NOx,steady_state,5.59,g/kW-hr,,,,
nonroad,2022,NSZXL09.8QXA,6UZ1XDQAB-01,,NOx,steady_state,0.17,g/kW-hr,,,,
nonroad,2022,NSZXL09.8QXA,6UZ1XDQAB-01,,NOx,steady_state,0.15,g/kW-hr,,,,
nonroad,2025,SSZXL15.7QXA,6WG1XDQAB-01,,NOx,steady_state,0.3,g/kW-hr,,,,
nonroad,2025,SKBXL03.3EKD,V3307-CR-T-EF01,,NOx,steady_state,3.89,g/kW-hr,,,,
nonroad,2020,LFPXL12.9FR2,F3HGE615A*V,,NOx,steady_state,0.23,g/kW-hr,,,,
nonroad,2023,PCEXL03.8AAD,OF1,,NOx,steady_state,0.19,g/kW-hr,0.46,,,
nonroad,2020,LCEXL03.8AAD,4142;FR94053,,NOx,steady_state,0.16,g/kW-hr,0.46,,,
nonroad,2020,LFPXL08.7FR1,F2CGE614E*V,,NOx,steady_state,0.22,g/kW-hr,,,,
nonroad,2026,TYDXL02.1NFC,,,NOx,steady_state,4.13,g/kW-hr,,,,
nonroad,2026,TKLXL02.4KDC,5C01,,NOx,steady_state,4.09,g/kW-hr,,,,
nonroad,2022,NLHAL103.ESP,C16GA1105,,NOx,steady_state,4.97,g/kW-hr,,,,
nonroad,2022,NLHAL103.ESP,C12GA1104,,NOx,steady_state,0.58,g/kW-hr,,,,
nonroad,2025,SCEXL08.9AAK,OL1,,NOx,steady_state,0.04,g/kW-hr,,,,
nonroad,2025,SFPXL04.5LBH,F4HFE413G*B,,NOx,steady_state,0.37,g/kW-hr,,,,
nonroad,2025,SCPXL18.1HTH,CERT TEST 1,,NOx,steady_state,0.1,g/kW-hr,,,,
nonroad,2025,SCEXL08.9AAQ,OL1,,NOx,steady_state,0.17,g/kW-hr,,,,
nonroad,2026,TVPXL16.1ACW,1,,NOx,steady_state,5.4,g/kW-hr,,,,
nonroad,2026,TMMLL02.1K40,KSU40,,NOx,steady_state,3.64,g/kW-hr,,,,
nonroad,2026,TMMLL02.1K35,KSU35,,NOx,steady_state,3.82,g/kW-hr,,,,
nonroad,2026,TCEXL04.5AAL,OB1,,NOx,steady_state,0.07,g/kW-hr,,,,
nonroad,2026,TCPXL27.0NZS,CERT TEST 2,,NOx,steady_state,5.16,g/kW-hr,,,,
nonroad,2020,LLHAL103.ESP,C20GA1102,,NOx,steady_state,5.32,g/kW-hr,,,,
nonroad,2020,LLHAL103.ESP,C20GA1105,,NOx,steady_state,5.02,g/kW-hr,,,,
nonroad,2026,TYDXL.993NWC,,,NOx,steady_state,4.62,g/kW-hr,,,,
nonroad,2026,TCEXL08.9AAK,OL1,,NOx,steady_state,0.04,g/kW-hr,,,,
nonroad,2026,TFPXL12.9TDS,F3HFE613E*B,,NOx,steady_state,0.22,g/kW-hr,,,,
nonroad,2026,TDTAL12.8RJD,471LA.E5-1,,NOx,steady_state,0.27,g/kW-hr,,,,
nonroad,2025,SDTAL12.8RJD,471LA.E5-1,,NOx,steady_state,0.27,g/kW-hr,,,,
nonroad,2026,TTYCL2.29A48,T2300N2,,NOx,steady_state,3.89,g/kW-hr,,,,
nonroad,2021,MMBXL10.6RJD,470LA.E5-1,,NOx,steady_state,0.16,g/kW-hr,,,,
nonroad,2019,KMBXL10.6RJD,470LA.E5-1,,NOx,steady_state,0.16,g/kW-hr,,,,
nonroad,2024,RDTAL07.7RJD,936LA.E5-1,,NOx,steady_state,0.09,g/kW-hr,,,,
nonroad,2026,TYDXL01.6TDA,,,NOx,steady_state,3.08,g/kW-hr,,,,
nonroad,2026,TYDXL01.6TDA,,,NOx,steady_state,3.22,g/kW-hr,,,,
nonroad,2026,TJDXL09.0308,6090HPRNT10A,,NOx,steady_state,0.09,g/kW-hr,,,,
nonroad,2023,PFPXL02.8EH2,F6BGL413A*V,,NOx,steady_state,0.22,g/kW-hr,,,,
nonroad,2021,MFPXL03.6EHK,F5LGL413V*V,,NOx,steady_state,0.29,g/kW-hr,,,,
nonroad,2026,TKBXL03.8CGC,V3800-CR-TI-BG-ET01,,NOx,steady_state,3.59,g/kW-hr,,,,
nonroad,2026,TMVXL03.3AAJ,S4S-Y3DT61SD,,NOx,steady_state,3.42,g/kW-hr,,,,
nonroad,2026,TKLXL12.7LDC,7C05,,NOx,steady_state,0.05,g/kW-hr,,,,
nonroad,2026,TMVXL01.1EDA,L3E3-P18-1,,NOx,steady_state,4.65,g/kW-hr,,,,
nonroad,2026,TMVXL01.8EBB,S3L2-P14-1A,,NOx,steady_state,5.55,g/kW-hr,,,,
nonroad,2026,TMVXL03.3EAC,D04EG-P36-4,,NOx,steady_state,3.17,g/kW-hr,,,,
nonroad,2023,PFPXL03.6EHP,F5MGL415A*V,,NOx,steady_state,0.24,g/kW-hr,,,,
nonroad,2023,PFPXL03.6EHP,F5MGL415A*V,,NOx,steady_state,0.2,g/kW-hr,,,,
nonroad,2026,TYDXL02.1HDA,,,NOx,steady_state,3.46,g/kW-hr,,,,
nonroad,2026,TYDXL02.1HDA,,,NOx,steady_state,3.39,g/kW-hr,,,,
nonroad,2026,TYDXL02.1HDA,,,NOx,steady_state,3.24,g/kW-hr,,,,
nonroad,2026,TYDXL01.6HKA,,,NOx,steady_state,2.64,g/kW-hr,,,,
nonroad,2026,TMRBL109.EMS,20M55G8D2/5,,NOx,steady_state,5.67,g/kW-hr,,,,
nonroad,2026,TCPXL12.5NTF,CERT TEST 2,,NOx,steady_state,0.19,g/kW-hr,0.31,,,
nonroad,2026,TCPXL12.5NTF,CERT TEST 2,,NOx,steady_state,0.19,g/kW-hr,0.31,,,
nonroad,2026,TCPXL12.5NTF,CERT TEST 2,,NOx,steady_state,0.19,g/kW-hr,0.31,,,
nonroad,2026,TCPXL12.5NTF,CERT TEST 2,,NOx,steady_state,0.19,g/kW-hr,0.31,,,
nonroad,2026,TVSXL16.1STV,16-61,,NOx,steady_state,0.01,g/kW-hr,,,,
nonroad,2016,GFPXL08.7T4W,F2CFE613A*B,,NOx,steady_state,0.26,g/kW-hr,0.29,,,
nonroad,2026,TYDXL01.6HDA,,,NOx,steady_state,3.52,g/kW-hr,,,,
nonroad,2026,TYDXL01.6HDA,,,NOx,steady_state,3.49,g/kW-hr,,,,
nonroad,2026,TPKXL04.4SU1,PARENT-5094/2200,,NOx,steady_state,0.16,g/kW-hr,,,,
nonroad,2026,TCEXL03.8AAH,OF1,,NOx,steady_state,0.25,g/kW-hr,,,,
nonroad,2026,TCEXL03.8AAB,OF1,,NOx,steady_state,0.13,g/kW-hr,,,,
nonroad,2026,TCEXL03.8AAC,OF3,,NOx,steady_state,3.44,g/kW-hr,,,,
nonroad,2026,TCEXL03.8AAE,OF2,,NOx,steady_state,3.98,g/kW-hr,,,,
nonroad,2026,TPKXL07.0VL1,PARENT6186/2200,,NOx,steady_state,0.14,g/kW-hr,,,,
nonroad,2017,HCEXL50.0AAF,4261:FR6740,,NOx,steady_state,3.1,g/kW-hr,,,,
nonroad,2012,CDZXL07.8002,C4ST276U,,NOx,steady_state,1.5,g/kW-hr,,,,
nonroad,2012,CDZXL07.1027,D3CC202,,NOx,steady_state,2.95,g/kW-hr,,,,
nonroad,2011,BWXPL0.836HL,,,NOx,steady_state,0.0,g/kW-hr,,,,
nonroad,2011,BYNDL2.16AAA,,,NOx,steady_state,5.61,g/kW-hr,,,,
nonroad,2011,BWWBL0.42DHY,,,NOx,steady_state,4.59,g/kW-hr,,,,
nonroad,2011,BWKPL0.436KP,,,NOx,steady_state,4.53,g/kW-hr,,,,
nonroad,2011,BSHLL2.16LDE,,,NOx,steady_state,5.49,g/kW-hr,,,,
nonroad,2012,CCEXL0409AAB,8611 FR91421,,NOx,steady_state,3.35,g/kW-hr,,,,
nonroad,2012,CDZXL05.7011,C4FI120,,NOx,steady_state,2.4,g/kW-hr,,,,
nonroad,2012,CDZXL05.7009,C4FI140,,NOx,steady_state,1.6,g/kW-hr,,,,
nonroad,2011,BDICL07.6HPA,DL08-LDE01,,NOx,steady_state,1.7,g/kW-hr,,,,
nonroad,2012,CDZXL07.1030,D3UC151,,NOx,steady_state,3.74,g/kW-hr,,,,
nonroad,2012,CVPXL16.1CEA,III,,NOx,steady_state,0.0,g/kW-hr,,,,
nonroad,2012,CDZXL04.1014,C4FI105,,NOx,steady_state,3.0,g/kW-hr,,,,
nonroad,2012,CKBXL.276KCB,OC60-ET01,,NOx,steady_state,3.91,g/kW-hr,,,,
nonroad,2012,CKBXL02.2FCC,V2203-M-BG-ET01,,NOx,steady_state,4.92,g/kW-hr,,,,
nonroad,2012,CKBXL02.2RCB,V2203L-DI-ET01,,NOx,steady_state,5.02,g/kW-hr,,,,
nonroad,2012,CKBXL01.0BCC,D1005-BG-ET01,,NOx,steady_state,5.01,g/kW-hr,,,,
nonroad,2012,CKBXL01.1BCB,D1105-ET01,,NOx,steady_state,6.41,g/kW-hr,,,,
nonroad,2012,CKBXL02.6ECD,V2607-DI-ET01,,NOx,steady_state,4.91,g/kW-hr,,,,
nonroad,2012,CKBXL02.4FAD,V2403-M-T-ET01b,,NOx,steady_state,3.56,g/kW-hr,,,,
nonroad,2012,CKBXL02.6EAD,V2607-DI-T-ET01,,NOx,steady_state,3.61,g/kW-hr,,,,
nonroad,2012,CMMLL02.7M35,,,NOx,steady_state,5.96,g/kW-hr,,,,
nonroad,2012,CPKXL04.4NL1,1,,NOx,steady_state,4.4,g/kW-hr,,,,
nonroad,2012,CPKXL04.4NL1,1,,NOx,steady_state,4.4,g/kW-hr,,,,
nonroad,2012,CCPXL18.1NYS,Cert Test 1,,NOx,steady_state,5.09,g/kW-hr,,,,
nonroad,2012,CCPXL18.1NYS,Cert Test 2,,NOx,steady_state,5.65,g/kW-hr,,,,
nonroad,2012,CPKXL15.2TA2,1,,NOx,steady_state,5.37,g/kW-hr,,,,
nonroad,2012,CPKXL15.2TAG,1,,NOx,steady_state,3.48,g/kW-hr,,,,
nonroad,2012,CNWSL.456AAA,,,NOx,steady_state,5.51,g/kW-hr,,,,
nonroad,2012,CH3XL1.49N3T,403D-15T,,NOx,steady_state,4.76,g/kW-hr,,,,
nonroad,2012,CKMCL3.41D43,D3400T-Gen1,,NOx,steady_state,3.55,g/kW-hr,,,,
nonroad,2012,CYDXL1.50K3H,,,NOx,steady_state,5.18,g/kW-hr,,,,
nonroad,2012,CCEXL04.5AAE,3670:FR93376,,NOx,steady_state,2.6,g/kW-hr,,,,
nonroad,2012,CYDXL2.00N4T,,,NOx,steady_state,3.22,g/kW-hr,,,,
nonroad,2012,CFPXL06.7SCB,F4DFE6138*A,,NOx,steady_state,3.0,g/kW-hr,,,,
nonroad,2012,CFPXL08.7TR4,F2CFE613A*A,,NOx,steady_state,1.5,g/kW-hr,,,,
nonroad,2012,CMVXL01.0DDD,L3E-EPAT4A,,NOx,steady_state,4.58,g/kW-hr,,,,
nonroad,2012,CMVXL03.3AAF,S4S-Y365AADG,,NOx,steady_state,6.63,g/kW-hr,,,,
nonroad,2012,CKHXL1.37SF2,,,NOx,steady_state,3.78,g/kW-hr,,,,
nonroad,2012,CHZXL.462V40,1B40,,NOx,steady_state,6.12,g/kW-hr,,,,
nonroad,2012,CHZXL.462C40,1B40,,NOx,steady_state,6.16,g/kW-hr,,,,
nonroad,2012,CSCLL03.6V74,,,NOx,steady_state,4.16,g/kW-hr,,,,
nonroad,2012,CCEXL060.AAD,3753:FR6903,,NOx,steady_state,5.31,g/kW-hr,,,,
nonroad,2012,CHZXL.722V90,1D90Z,,NOx,steady_state,6.05,g/kW-hr,,,,
nonroad,2012,CHZXL.722C90,1D90Z,,NOx,steady_state,6.07,g/kW-hr,,,,
nonroad,2012,CHZXL.997V40,2G40,,NOx,steady_state,6.04,g/kW-hr,,,,
nonroad,2012,CKHXL2.19CT1,,,NOx,steady_state,6.29,g/kW-hr,,,,
nonroad,2012,CKHXL.95412L,,,NOx,steady_state,4.94,g/kW-hr,,,,
nonroad,2012,CKHXL.95412L,,,NOx,steady_state,4.94,g/kW-hr,,,,
nonroad,2012,CKHXL.34935D,,,NOx,steady_state,5.7,g/kW-hr,,,,
nonroad,2012,CICLL1.50C3D,6285-885-255-**,,NOx,steady_state,5.92,g/kW-hr,,,,
nonroad,2012,CKHXL1.259LD,,,NOx,steady_state,5.86,g/kW-hr,,,,
nonroad,2012,CCEXL15.0AAI,3794:FR11012,,NOx,steady_state,3.05,g/kW-hr,,,,
nonroad,2012,CYDXL1.33K3N,,,NOx,steady_state,4.8,g/kW-hr,,,,
nonroad,2012,CCSPL.418AAA,SR186FA,,NOx,steady_state,4.98,g/kW-hr,,,,
nonroad,2013,DMMLL02.6N67,VNE367,,NOx,steady_state,4.09,g/kW-hr,,,,
nonroad,2013,DMMLL02.6N59,VNE359,,NOx,steady_state,4.02,g/kW-hr,,,,
nonroad,2012,CMVXL37.1BBA,S12H-Y2PTAW-1,,NOx,steady_state,0.15,g/kW-hr,,,,
nonroad,2012,CCPXL27.0HZA,Cert Test 1,,NOx,steady_state,3.0,g/kW-hr,,,,
nonroad,2012,CYDXL2.19K4N,,,NOx,steady_state,5.43,g/kW-hr,,,,
nonroad,2012,CJGHL0.42AAA,,,NOx,steady_state,3.24,g/kW-hr,,,,
nonroad,2012,CCKPL0.42AAA,,,NOx,steady_state,6.56,g/kW-hr,,,,
nonroad,2013,DCEXL15.0AAK,3350:FR10762,,NOx,steady_state,1.8,g/kW-hr,,,,
nonroad,2013,DCEXL060.AAD,3753:FR6903,,NOx,steady_state,5.31,g/kW-hr,,,,
nonroad,2012,CPKXL06.6BK1,1,,NOx,steady_state,2.2,g/kW-hr,,,,
nonroad,2013,DYDXL1.27NS2,,,NOx,steady_state,4.44,g/kW-hr,,,,
nonroad,2013,DYDXL1.27NS3,,,NOx,steady_state,4.44,g/kW-hr,,,,
nonroad,2013,DYDXL0.99NS1,,,NOx,steady_state,4.59,g/kW-hr,,,,
nonroad,2013,DCEXL0540AAB,8548:FR91672,,NOx,steady_state,3.53,g/kW-hr,,,,
nonroad,2013,DCZHL.418NR1,,,NOx,steady_state,4.12,g/kW-hr,,,,
nonroad,2013,DKLXL11.0DDA,4C04,,NOx,steady_state,1.4,g/kW-hr,,,,
nonroad,2013,DVPXL16.1ACG,1,,NOx,steady_state,6.03,g/kW-hr,,,,
nonroad,2013,DFPXL10.3TR3,F3AE0684T*E,,NOx,steady_state,3.59,g/kW-hr,,,,
nonroad,2013,DJDXL04.5214,4045TF290I,,NOx,steady_state,4.21,g/kW-hr,,,,
nonroad,2013,DPKXL06.6PJ1,1,,NOx,steady_state,3.54,g/kW-hr,,,,
nonroad,2013,DPKXL06.6PJ1,1,,NOx,steady_state,3.01,g/kW-hr,,,,
nonroad,2013,DFPXL03.4BPC,F5HFL464D*F,,NOx,steady_state,4.29,g/kW-hr,,,,
nonroad,2012,CMDDL57.2XTC,7242,,NOx,steady_state,2.9,g/kW-hr,,,,
nonroad,2013,DFPXL03.4ADD,F5HFL413B*A,,NOx,steady_state,2.6,g/kW-hr,,,,
nonroad,2012,CPKXL7.01BL1,1,,NOx,steady_state,1.6,g/kW-hr,,,,
nonroad,2012,CPKXL04.4MK1,1,,NOx,steady_state,2.6,g/kW-hr,,,,
nonroad,2013,DCPXL11.1ESJ,CERT TEST 1,,NOx,steady_state,3.34,g/kW-hr,,,,
nonroad,2012,CDZXL02.7096,C3UI45,,NOx,steady_state,3.99,g/kW-hr,,,,
nonroad,2012,CCEXL050.AAD,2760:FR6708,,NOx,steady_state,5.65,g/kW-hr,,,,
nonroad,2012,CCPXL18.1ESJ,Cert Test 1,,NOx,steady_state,3.39,g/kW-hr,,,,
nonroad,2013,DCEXL78.0AAA,3926:FR6969,,NOx,steady_state,0.54,g/kW-hr,,,,
nonroad,2013,DCEXL78.0AAA,3926:FR6969,,NOx,steady_state,0.54,g/kW-hr,,,,
nonroad,2013,DDICL07.6HPA,DL08-LDE01,,NOx,steady_state,-0.3,g/kW-hr,,,,
nonroad,2013,DH3XL1.13SLC,403D-11,,NOx,steady_state,3.8,g/kW-hr,,,,
nonroad,2013,DH3XL1.13SLV,S773L-C,,NOx,steady_state,3.1,g/kW-hr,,,,
nonroad,2013,DH3XL2.22NLT,404D-22T,,NOx,steady_state,4.43,g/kW-hr,,,,
nonroad,2014,EKBXL.719NCB,Z482-EF01,,NOx,steady_state,4.14,g/kW-hr,,,,
nonroad,2013,DH3XL2.22N4L,N844L-D,,NOx,steady_state,4.26,g/kW-hr,,,,
nonroad,2013,DH3XL2.22TIC,404D-22TA,,NOx,steady_state,4.34,g/kW-hr,,,,
nonroad,2012,CCPXL32.0HXA,Cert Test 1,,NOx,steady_state,3.1,g/kW-hr,3.4,,,
nonroad,2012,CCPXL32.0HXA,Cert Test 1,,NOx,steady_state,3.1,g/kW-hr,3.4,,,
nonroad,2013,DDZXL02.9021,"C4DI36,4",,NOx,steady_state,3.65,g/kW-hr,,,,
nonroad,2013,DYDXL3.05HE1,,,NOx,steady_state,3.1,g/kW-hr,,,,
nonroad,2013,DICLL1.50C3X,6285-885-309-**,,NOx,steady_state,5.3,g/kW-hr,,,,
nonroad,2012,CCPXL09.3HPB,Cert Test 1,,NOx,steady_state,1.1,g/kW-hr,1.8,,,
nonroad,2012,CCPXL09.3HPB,Cert Test 1,,NOx,steady_state,1.1,g/kW-hr,1.8,,,
nonroad,2013,DYDXL0.99NPA,,,NOx,steady_state,4.59,g/kW-hr,,,,
nonroad,2013,DYDXL2.09TDA,,,NOx,steady_state,3.21,g/kW-hr,,,,
nonroad,2013,DDZXL04.8025,D3UC100,,NOx,steady_state,3.63,g/kW-hr,,,,
nonroad,2013,DPKXL04.4NH1,1,,NOx,steady_state,3.92,g/kW-hr,,,,
nonroad,2013,DPKXL04.4NJ1,1,,NOx,steady_state,3.62,g/kW-hr,,,,
nonroad,2013,DPKXL04.4NL1,1,,NOx,steady_state,4.4,g/kW-hr,,,,
nonroad,2013,DYDXL1.57TDA,,,NOx,steady_state,3.82,g/kW-hr,,,,
nonroad,2013,DYDXL0.57NXA,,,NOx,steady_state,5.34,g/kW-hr,,,,
nonroad,2013,DYDXL0.99NWA,,,NOx,steady_state,5.15,g/kW-hr,,,,
nonroad,2013,DJDXL04.5141,4045HFG81,,NOx,steady_state,4.11,g/kW-hr,,,,
nonroad,2013,DKMCL1.17A33,,,NOx,steady_state,5.73,g/kW-hr,,,,
nonroad,2013,DKMCL1.17A33,,,NOx,steady_state,5.73,g/kW-hr,,,,
nonroad,2013,DKMCL1.17A33,,,NOx,steady_state,5.73,g/kW-hr,,,,
nonroad,2013,DKMCL1.17A33,,,NOx,steady_state,5.73,g/kW-hr,,,,
nonroad,2013,DKMCL1.17A33,,,NOx,steady_state,6.07,g/kW-hr,,,,
nonroad,2013,DKMCL1.17A33,,,NOx,steady_state,5.84,g/kW-hr,,,,
nonroad,2013,DHZXL.667V84,2spd-D81-3000,,NOx,steady_state,5.78,g/kW-hr,,,,
nonroad,2013,DDZXL04.8024,C4SI129,,NOx,steady_state,1.6,g/kW-hr,,,,
nonroad,2013,DDZXL04.8024,C4SI129,,NOx,steady_state,1.7,g/kW-hr,,,,
nonroad,2013,DDZXL04.8024,C4SI129,,NOx,steady_state,1.6,g/kW-hr,,,,
nonroad,2013,DDZXL04.8024,C4SI129,,NOx,steady_state,1.7,g/kW-hr,,,,
nonroad,2013,DKBXL.898KCB,Z602-EF01,,NOx,steady_state,4.8,g/kW-hr,,,,
nonroad,2013,DDCLL02.4F7T,5520/2600,,NOx,steady_state,3.58,g/kW-hr,,,,
nonroad,2013,DMVXL02.2AAA,3CJ-TAY431IA,,NOx,steady_state,3.72,g/kW-hr,,,,
nonroad,2013,DMVXL03.3GGG,D04EG-74kW-1,,NOx,steady_state,2.8,g/kW-hr,,,,
nonroad,2013,DMVXL03.3GGG,D04EG-74kW-1,,NOx,steady_state,2.8,g/kW-hr,,,,
nonroad,2014,EFPXL04.5DTD,F4CE9454H*J,,NOx,steady_state,4.21,g/kW-hr,,,,
nonroad,2014,EFPXL08.7TR3,F2CE9684F*E,,NOx,steady_state,3.2,g/kW-hr,,,,
nonroad,2013,DHZXL.347V31,ts-B30-3000,,NOx,steady_state,4.77,g/kW-hr,,,,
nonroad,2013,DHZXL.462C40,cs-B40-3000,,NOx,steady_state,5.82,g/kW-hr,,,,
nonroad,2013,DMMLL02.7C40,CE-40,,NOx,steady_state,3.84,g/kW-hr,,,,
nonroad,2014,EVPXL12.8BCA,1,,NOx,steady_state,3.66,g/kW-hr,,,,
nonroad,2013,DJDXL04.5119,4045HFG82A,,NOx,steady_state,3.47,g/kW-hr,,,,
nonroad,2013,DPKXL04.4NM2,1,,NOx,steady_state,3.92,g/kW-hr,,,,
nonroad,2013,DSZXL03.0MXA,4JJ1XDMAA-01,,NOx,steady_state,2.5,g/kW-hr,,,,
nonroad,2013,DCPXL84.7NSA,CERT 1,,NOx,steady_state,0.5,g/kW-hr,,,,
nonroad,2014,EFPXL03.4BDC,F5HFL464D*E,,NOx,steady_state,3.65,g/kW-hr,,,,
nonroad,2013,DKBXL01.5BPD,V1505-T-EF01,,NOx,steady_state,3.09,g/kW-hr,,,,
nonroad,2013,DKBXL02.4END,V2403-CR-EF01,,NOx,steady_state,3.09,g/kW-hr,,,,
nonroad,2013,DHZXL.280V28,ts-B27-3000,,NOx,steady_state,5.76,g/kW-hr,,,,
nonroad,2013,DHZXL.517V52,ts-B50-3000,,NOx,steady_state,6.44,g/kW-hr,,,,
nonroad,2013,DMDDL21.0ZWR,7185,,NOx,steady_state,5.86,g/kW-hr,,,,
nonroad,2014,ECEXL03.3ACH,FR30230,,NOx,steady_state,3.56,g/kW-hr,,,,
nonroad,2014,EPKXL04.4NH1,1,,NOx,steady_state,4.22,g/kW-hr,,,,
nonroad,2014,EPKXL04.4NL1,1,,NOx,steady_state,4.06,g/kW-hr,,,,
nonroad,2014,EPKXL06.6PJ1,1,,NOx,steady_state,3.54,g/kW-hr,,,,
nonroad,2013,DMMLL03.5N71,VNE471,,NOx,steady_state,3.19,g/kW-hr,,,,
