panel,model_year,engine_family,engine_code,engine_test_model,pollutant,test_type,cert_result,adj_result,standard,fel,fcl,df_type,df_value,units
highway,2024,RPCRH12.9C21,510 hp,MX-13_510hp,NMHC,steady_state,0.0,0.005,0.14,,,Transient Multiplicative,1.0,g/bhp-hr
highway,2024,RPCRH12.9C21,510 hp,MX-13_510hp,PM,steady_state,0.0,0.002,0.01,,,Steady-State Multiplicative,1.0,g/bhp-hr
highway,2024,RPCRH12.9C21,510 hp,MX-13_510hp,PM,steady_state,0.0,0.002,0.01,,,Transient Multiplicative,1.0,g/bhp-hr
highway,2024,RPCRH12.9M21,510 hp,MX-13_510hp,CO2,steady_state,446.0,446.3,,459.0,446.0,Steady-State Additive,0.0,g/bhp-hr
highway,2024,RPCRH12.9M21,510 hp,MX-13_510hp,CO2,steady_state,446.0,446.3,,459.0,446.0,Transient Additive,0.0,g/bhp-hr
highway,2024,RPCRH12.9M21,510 hp,MX-13_510hp,CO,steady_state,0.0,0.0,15.5,,,Steady-State Additive,0.033,g/bhp-hr
highway,2024,RPCRH12.9M21,510 hp,MX-13_510hp,CO,steady_state,0.0,0.0,15.5,,,Transient Additive,0.093,g/bhp-hr
highway,2024,RPCRH12.9M21,510 hp,MX-13_510hp,CH4,steady_state,0.0,0.0,,,,Steady-State Additive,0.0,g/bhp-hr
highway,2024,RPCRH12.9M21,510 hp,MX-13_510hp,CH4,steady_state,0.0,0.0,,,,Transient Additive,0.0,g/bhp-hr
highway,2024,RPCRH12.9M21,510 hp,MX-13_510hp,NOx,steady_state,0.05,0.036000000000000004,0.2,,,Steady-State Multiplicative,1.254,g/bhp-hr
highway,2024,RPCRH12.9M21,510 hp,MX-13_510hp,NOx,steady_state,0.05,0.036000000000000004,0.2,,,Transient Multiplicative,1.695,g/bhp-hr
highway,2024,RPCRH12.9M21,510 hp,MX-13_510hp,N2O,steady_state,0.05,0.045000000000000005,,,,Steady-State Additive,0.004,g/bhp-hr
highway,2024,RPCRH12.9M21,510 hp,MX-13_510hp,N2O,steady_state,0.05,0.045000000000000005,,,,Transient Additive,0.0,g/bhp-hr
highway,2024,RPCRH12.9M21,510 hp,MX-13_510hp,NMHC,steady_state,0.0,0.005,0.14,,,Steady-State Multiplicative,1.0,g/bhp-hr
highway,2024,RPCRH12.9M21,510 hp,MX-13_510hp,NMHC,steady_state,0.0,0.005,0.14,,,Transient Multiplicative,1.0,g/bhp-hr
highway,2024,RPCRH12.9M21,510 hp,MX-13_510hp,PM,steady_state,0.0,0.002,0.01,,,Steady-State Multiplicative,1.0,g/bhp-hr
highway,2024,RPCRH12.9M21,510 hp,MX-13_510hp,PM,steady_state,0.0,0.002,0.01,,,Transient Multiplicative,1.0,g/bhp-hr
highway,2024,RSZXH05.23FE,523FE-1,4HK1TC,CO,steady_state,0.1,0.02,15.5,,,Steady-State Multiplicative,3.0,g/bhp-hr
highway,2024,RSZXH05.23FE,523FE-1,4HK1TC,CO,steady_state,0.1,0.02,15.5,,,Transient Multiplicative,3.0,g/bhp-hr
highway,2024,RSZXH05.23FE,523FE-1,4HK1TC,NOx,steady_state,0.07,0.056,0.2,,,Steady-State Multiplicative,1.288,g/bhp-hr
highway,2024,RSZXH05.23FE,523FE-1,4HK1TC,NOx,steady_state,0.07,0.056,0.2,,,Transient Multiplicative,1.288,g/bhp-hr
highway,2024,RSZXH05.23FE,523FE-1,4HK1TC,NMHC,steady_state,0.0,0.0,0.14,,,Steady-State Multiplicative,1.0,g/bhp-hr
highway,2024,RSZXH05.23FE,523FE-1,4HK1TC,NMHC,steady_state,0.0,0.0,0.14,,,Transient Multiplicative,1.0,g/bhp-hr
highway,2024,RSZXH05.23FE,523FE-1,4HK1TC,PM,steady_state,0.0,0.002,0.01,,,Steady-State Multiplicative,1.0,g/bhp-hr
highway,2024,RSZXH05.23FE,523FE-1,4HK1TC,PM,steady_state,0.0,0.002,0.01,,,Transient Multiplicative,1.0,g/bhp-hr
highway,2024,RSZXH05.23FE,523FE-1,4HK1TC,CO,steady_state,0.0,0.01,15.5,,,Steady-State Multiplicative,3.0,g/bhp-hr
highway,2024,RSZXH05.23FE,523FE-1,4HK1TC,CO,steady_state,0.0,0.01,15.5,,,Transient Multiplicative,3.0,g/bhp-hr
highway,2024,RSZXH05.23FE,523FE-1,4HK1TC,NOx,steady_state,0.02,0.014,0.2,,,Steady-State Multiplicative,1.288,g/bhp-hr
highway,2024,RSZXH05.23FE,523FE-1,4HK1TC,NOx,steady_state,0.02,0.014,0.2,,,Transient Multiplicative,1.288,g/bhp-hr
highway,2024,RSZXH05.23FE,523FE-1,4HK1TC,NMHC,steady_state,0.01,0.006,0.14,,,Steady-State Multiplicative,1.0,g/bhp-hr
highway,2024,RSZXH05.23FE,523FE-1,4HK1TC,NMHC,steady_state,0.01,0.006,0.14,,,Transient Multiplicative,1.0,g/bhp-hr
highway,2024,RSZXH05.23FE,523FE-1,4HK1TC,PM,steady_state,0.0,0.002,0.01,,,Steady-State Multiplicative,1.0,g/bhp-hr
highway,2024,RSZXH05.23FE,523FE-1,4HK1TC,PM,steady_state,0.0,0.002,0.01,,,Transient Multiplicative,1.0,g/bhp-hr
highway,2024,RVPTH10.8CA1,F,MP7-395C,CO2,steady_state,454.0,453.5,,470.0,456.0,,,g/bhp-hr
highway,2024,RVPTH10.8CA1,F,MP7-395C,CO,steady_state,0.0,0.0,15.5,,,,,g/bhp-hr
highway,2024,RVPTH10.8CA1,F,MP7-395C,NOx,steady_state,0.06,0.017,0.2,,,,,g/bhp-hr
highway,2024,RVPTH10.8CA1,F,MP7-395C,NMHC,steady_state,0.0,0.001,0.14,,,,,g/bhp-hr
highway,2024,RVPTH10.8CA1,F,MP7-395C,PM,steady_state,0.0,0.0,0.01,,,,,g/bhp-hr
highway,2024,RVPTH10.8EP1,F,MP7-395C,CO2,steady_state,454.0,453.5,,470.0,456.0,,,g/bhp-hr
highway,2024,RVPTH10.8EP1,F,MP7-395C,CO,steady_state,0.0,0.0,15.5,,,,,g/bhp-hr
highway,2024,RVPTH10.8EP1,F,MP7-395C,NOx,steady_state,0.06,0.017,0.2,,,,,g/bhp-hr
highway,2024,RVPTH10.8EP1,F,MP7-395C,NMHC,steady_state,0.0,0.001,0.14,,,,,g/bhp-hr
highway,2024,RVPTH10.8EP1,F,MP7-395C,PM,steady_state,0.0,0.0,0.01,,,,,g/bhp-hr
highway,2024,RVPTH12.8CA1,SE,D13N-500,CO2,steady_state,457.0,456.8,,471.0,457.0,,,g/bhp-hr
highway,2024,RVPTH12.8CA1,SE,D13N-500,CO,steady_state,0.0,0.0,15.5,,,,,g/bhp-hr
highway,2024,RVPTH12.8CA1,SE,D13N-500,NOx,steady_state,0.04,0.011000000000000001,0.2,,,,,g/bhp-hr
highway,2024,RVPTH12.8CA1,SE,D13N-500,NMHC,steady_state,0.0,0.001,0.14,,,,,g/bhp-hr
highway,2024,RVPTH12.8CA1,SE,D13N-500,PM,steady_state,0.0,0.0,0.01,,,,,g/bhp-hr
highway,2024,RVPTH12.8CA2,TC,D13N-455,CO2,steady_state,434.0,433.8,,450.0,437.0,,,g/bhp-hr
highway,2024,RVPTH12.8CA2,TC,D13N-455,CO,steady_state,0.0,0.0,15.5,,,,,g/bhp-hr
highway,2024,RVPTH12.8CA2,TC,D13N-455,NOx,steady_state,0.05,0.015000000000000001,0.2,,,,,g/bhp-hr
highway,2024,RVPTH12.8CA2,TC,D13N-455,NMHC,steady_state,0.0,0.003,0.14,,,,,g/bhp-hr
highway,2024,RVPTH12.8CA2,TC,D13N-455,PM,steady_state,0.0,0.0,0.01,,,,,g/bhp-hr
highway,2024,RVPTH12.8CA3,ETOR-2235_VGT-3,D13N-455CA,CO2,steady_state,445.0,444.90000000000003,,476.0,462.0,Steady-State Additive,0.0,g/bhp-hr
highway,2024,RVPTH12.8CA3,ETOR-2235_VGT-3,D13N-455CA,CO2,steady_state,445.0,444.90000000000003,,476.0,462.0,Transient Additive,0.0,g/bhp-hr
highway,2024,RVPTH12.8CA3,ETOR-2235_VGT-3,D13N-455CA,CO,steady_state,0.0,0.0,15.5,,,Steady-State Multiplicative,1.117,g/bhp-hr
highway,2024,RVPTH12.8CA3,ETOR-2235_VGT-3,D13N-455CA,CO,steady_state,0.0,0.0,15.5,,,Transient Multiplicative,1.3880000000000001,g/bhp-hr
highway,2024,RVPTH12.8CA3,ETOR-2235_VGT-3,D13N-455CA,NOx,steady_state,0.03,0.012,0.2,0.1,,Steady-State Multiplicative,2.7710000000000004,g/bhp-hr
highway,2024,RVPTH12.8CA3,ETOR-2235_VGT-3,D13N-455CA,NOx,steady_state,0.03,0.012,0.2,0.1,,Transient Multiplicative,1.343,g/bhp-hr
highway,2024,RVPTH12.8CA3,ETOR-2235_VGT-3,D13N-455CA,NMHC,steady_state,0.0,0.002,0.14,,,Steady-State Multiplicative,1.0,g/bhp-hr
highway,2024,RVPTH12.8CA3,ETOR-2235_VGT-3,D13N-455CA,NMHC,steady_state,0.0,0.002,0.14,,,Transient Multiplicative,1.0,g/bhp-hr
highway,2024,RVPTH12.8CA3,ETOR-2235_VGT-3,D13N-455CA,PM,steady_state,0.0,0.004,0.01,0.0,,Steady-State Additive,0.0,g/bhp-hr
highway,2024,RVPTH12.8CA3,ETOR-2235_VGT-3,D13N-455CA,PM,steady_state,0.0,0.004,0.01,0.0,,Transient Additive,0.0,g/bhp-hr
highway,2024,RVPTH12.8CA4,ETOR-2645_TC-4,D13-500,CO2,steady_state,423.0,422.8,,441.0,428.0,Steady-State Additive,0.0,g/bhp-hr
highway,2024,RVPTH12.8CA4,ETOR-2645_TC-4,D13-500,CO2,steady_state,423.0,422.8,,441.0,428.0,Transient Additive,0.0,g/bhp-hr
highway,2024,RVPTH12.8CA4,ETOR-2645_TC-4,D13-500,CO,steady_state,0.0,0.01,15.5,,,Steady-State Multiplicative,1.798,g/bhp-hr
highway,2024,RVPTH12.8CA4,ETOR-2645_TC-4,D13-500,CO,steady_state,0.0,0.01,15.5,,,Transient Multiplicative,3.149,g/bhp-hr
highway,2024,RVPTH12.8CA4,ETOR-2645_TC-4,D13-500,NOx,steady_state,0.14,0.027,0.2,,,Steady-State Multiplicative,5.081,g/bhp-hr
highway,2024,RVPTH12.8CA4,ETOR-2645_TC-4,D13-500,NOx,steady_state,0.14,0.027,0.2,,,Transient Multiplicative,1.3070000000000002,g/bhp-hr
highway,2024,RVPTH12.8CA4,ETOR-2645_TC-4,D13-500,NMHC,steady_state,0.0,0.002,0.14,,,Steady-State Multiplicative,1.0,g/bhp-hr
highway,2024,RVPTH12.8CA4,ETOR-2645_TC-4,D13-500,NMHC,steady_state,0.0,0.002,0.14,,,Transient Multiplicative,1.0,g/bhp-hr
highway,2024,RVPTH12.8CA4,ETOR-2645_TC-4,D13-500,PM,steady_state,0.0,0.003,0.01,,,Steady-State Additive,0.0,g/bhp-hr
highway,2024,RVPTH12.8CA4,ETOR-2645_TC-4,D13-500,PM,steady_state,0.0,0.003,0.01,,,Transient Additive,0.0,g/bhp-hr
highway,2024,RVPTH12.8EP1,SE,D13N-500,CO2,steady_state,457.0,456.8,,471.0,457.0,,,g/bhp-hr
highway,2024,RVPTH12.8EP1,SE,D13N-500,CO,steady_state,0.0,0.0,15.5,,,,,g/bhp-hr
highway,2024,RVPTH12.8EP1,SE,D13N-500,NOx,steady_state,0.04,0.011000000000000001,0.2,,,,,g/bhp-hr
highway,2024,RVPTH12.8EP1,SE,D13N-500,NMHC,steady_state,0.0,0.001,0.14,,,,,g/bhp-hr
highway,2024,RVPTH12.8EP1,SE,D13N-500,PM,steady_state,0.0,0.0,0.01,,,,,g/bhp-hr
highway,2024,RVPTH12.8EP2,TC,D13N-455,CO2,steady_state,434.0,433.8,,450.0,437.0,,,g/bhp-hr
highway,2024,RVPTH12.8EP2,TC,D13N-455,CO,steady_state,0.0,0.0,15.5,,,,,g/bhp-hr
highway,2024,RVPTH12.8EP2,TC,D13N-455,NOx,steady_state,0.05,0.015000000000000001,0.2,,,,,g/bhp-hr
highway,2024,RVPTH12.8EP2,TC,D13N-455,NMHC,steady_state,0.0,0.003,0.14,,,,,g/bhp-hr
highway,2024,RVPTH12.8EP2,TC,D13N-455,PM,steady_state,0.0,0.0,0.01,,,,,g/bhp-hr
highway,2024,RVPTH12.8EP4,ETOR-2645_TC-4,D13-500,CO2,steady_state,423.0,422.8,,441.0,428.0,Steady-State Additive,0.0,g/bhp-hr
highway,2024,RVPTH12.8EP4,ETOR-2645_TC-4,D13-500,CO2,steady_state,423.0,422.8,,441.0,428.0,Transient Additive,0.0,g/bhp-hr
highway,2024,RVPTH12.8EP4,ETOR-2645_TC-4,D13-500,CO,steady_state,0.0,0.01,15.5,,,Steady-State Multiplicative,1.798,g/bhp-hr
highway,2024,RVPTH12.8EP4,ETOR-2645_TC-4,D13-500,CO,steady_state,0.0,0.01,15.5,,,Transient Multiplicative,3.149,g/bhp-hr
highway,2024,RVPTH12.8EP4,ETOR-2645_TC-4,D13-500,NOx,steady_state,0.14,0.027,0.2,,,Steady-State Multiplicative,5.081,g/bhp-hr
highway,2024,RVPTH12.8EP4,ETOR-2645_TC-4,D13-500,NOx,steady_state,0.14,0.027,0.2,,,Transient Multiplicative,1.3070000000000002,g/bhp-hr
highway,2024,RVPTH12.8EP4,ETOR-2645_TC-4,D13-500,NMHC,steady_state,0.0,0.002,0.14,,,Steady-State Multiplicative,1.0,g/bhp-hr
highway,2024,RVPTH12.8EP4,ETOR-2645_TC-4,D13-500,NMHC,steady_state,0.0,0.002,0.14,,,Transient Multiplicative,1.0,g/bhp-hr
highway,2024,RVPTH12.8EP4,ETOR-2645_TC-4,D13-500,PM,steady_state,0.0,0.003,0.01,,,Steady-State Additive,0.0,g/bhp-hr
highway,2024,RVPTH12.8EP4,ETOR-2645_TC-4,D13-500,PM,steady_state,0.0,0.003,0.01,,,Transient Additive,0.0,g/bhp-hr
highway,2023,PCEXH0408BCA,BM1,B6.7 360,CO2,steady_state,487.0,487.2,,509.0,494.0,,,g/bhp-hr
highway,2023,PCEXH0408BCA,BM1,B6.7 360,CO,steady_state,0.0,0.0,15.5,,,,,g/bhp-hr
highway,2023,PCEXH0408BCA,BM1,B6.7 360,CH4,steady_state,0.0,0.001,,,,,,g/bhp-hr
highway,2023,PCEXH0408BCA,BM1,B6.7 360,NOx,steady_state,0.12,0.10700000000000001,0.2,0.2,,,,g/bhp-hr
highway,2023,PCEXH0408BCA,BM1,B6.7 360,N2O,steady_state,0.05,0.052000000000000005,,,,,,g/bhp-hr
highway,2023,PCEXH0408BCA,BM1,B6.7 360,NMHC,steady_state,0.02,0.004,0.14,,,,,g/bhp-hr
highway,2023,PCEXH0408BCA,BM1,B6.7 360,PM,steady_state,0.0,0.003,0.01,,,,,g/bhp-hr
highway,2023,PCEXH0408BCA,BM3,B6.7 325,CO2,steady_state,486.0,486.2,,509.0,494.0,,,g/bhp-hr
highway,2023,PCEXH0408BCA,BM3,B6.7 325,CO,steady_state,0.0,0.01,15.5,,,,,g/bhp-hr
highway,2023,PCEXH0408BCA,BM3,B6.7 325,CH4,steady_state,0.0,0.001,,,,,,g/bhp-hr
highway,2023,PCEXH0408BCA,BM3,B6.7 325,NOx,steady_state,0.07,0.06,0.2,0.2,,,,g/bhp-hr
highway,2023,PCEXH0408BCA,BM3,B6.7 325,N2O,steady_state,0.05,0.051000000000000004,,,,,,g/bhp-hr
highway,2023,PCEXH0408BCA,BM3,B6.7 325,NMHC,steady_state,0.02,0.004,0.14,,,,,g/bhp-hr
highway,2023,PCEXH0408BCA,BM3,B6.7 325,PM,steady_state,0.0,0.004,0.01,,,,,g/bhp-hr
highway,2023,PCEXH0408BCB,BMH2,B6.7 280H,CO2,steady_state,490.0,489.90000000000003,,,,,,g/bhp-hr
highway,2023,PCEXH0408BCB,BMH2,B6.7 280H,CO,steady_state,0.0,0.0,15.5,,,,,g/bhp-hr
highway,2023,PCEXH0408BCB,BMH2,B6.7 280H,CH4,steady_state,0.0,0.001,,,,,,g/bhp-hr
highway,2023,PCEXH0408BCB,BMH2,B6.7 280H,NOx,steady_state,0.07,0.062,0.2,0.2,,,,g/bhp-hr
highway,2023,PCEXH0408BCB,BMH2,B6.7 280H,N2O,steady_state,0.06,0.06,,,,,,g/bhp-hr
highway,2023,PCEXH0408BCB,BMH2,B6.7 280H,NMHC,steady_state,0.02,0.005,0.14,,,,,g/bhp-hr
highway,2023,PCEXH0408BCB,BMH2,B6.7 280H,PM,steady_state,0.0,0.002,0.01,,,,,g/bhp-hr
highway,2023,PCEXH0408BCC,BCCM1,B6.7 360,CO2,steady_state,511.0,511.3,,,,Transient Additive,0.0,g/bhp-hr
highway,2023,PCEXH0408BCC,BCCM1,B6.7 360,CO,steady_state,0.0,0.0,15.5,,,Steady-State Additive,0.006,g/bhp-hr
highway,2023,PCEXH0408BCC,BCCM1,B6.7 360,CO,steady_state,0.0,0.0,15.5,,,Transient Additive,0.006,g/bhp-hr
highway,2023,PCEXH0408BCC,BCCM1,B6.7 360,CH4,steady_state,0.0,0.0,,,,Transient Additive,0.001,g/bhp-hr
highway,2023,PCEXH0408BCC,BCCM1,B6.7 360,NOx,steady_state,0.06,0.053000000000000005,0.2,0.2,,Steady-State Multiplicative,1.122,g/bhp-hr
highway,2023,PCEXH0408BCC,BCCM1,B6.7 360,NOx,steady_state,0.06,0.053000000000000005,0.2,0.2,,Transient Multiplicative,1.122,g/bhp-hr
highway,2023,PCEXH0408BCC,BCCM1,B6.7 360,N2O,steady_state,0.05,0.046,,,,Transient Additive,0.01,g/bhp-hr
highway,2023,PCEXH0408BCC,BCCM1,B6.7 360,NMHC,steady_state,0.01,0.0,0.14,,,Steady-State Additive,0.012,g/bhp-hr
highway,2023,PCEXH0408BCC,BCCM1,B6.7 360,NMHC,steady_state,0.01,0.0,0.14,,,Transient Additive,0.012,g/bhp-hr
highway,2023,PCEXH0408BCC,BCCM1,B6.7 360,PM,steady_state,0.0,0.001,0.01,,,Steady-State Additive,0.0,g/bhp-hr
highway,2023,PCEXH0408BCC,BCCM1,B6.7 360,PM,steady_state,0.0,0.001,0.01,,,Transient Additive,0.0,g/bhp-hr
highway,2023,PCEXH0408BCC,BCCM1,B6.7 360,CO2,steady_state,511.0,511.0,,,,Transient Additive,0.0,g/bhp-hr
highway,2023,PCEXH0408BCC,BCCM1,B6.7 360,CO,steady_state,0.0,0.0,15.5,,,Steady-State Additive,0.006,g/bhp-hr
highway,2023,PCEXH0408BCC,BCCM1,B6.7 360,CO,steady_state,0.0,0.0,15.5,,,Transient Additive,0.006,g/bhp-hr
highway,2023,PCEXH0408BCC,BCCM1,B6.7 360,CH4,steady_state,0.0,0.0,,,,Transient Additive,0.001,g/bhp-hr
highway,2023,PCEXH0408BCC,BCCM1,B6.7 360,NOx,steady_state,0.05,0.042,0.2,0.2,,Steady-State Multiplicative,1.122,g/bhp-hr
highway,2023,PCEXH0408BCC,BCCM1,B6.7 360,NOx,steady_state,0.05,0.042,0.2,0.2,,Transient Multiplicative,1.122,g/bhp-hr
highway,2023,PCEXH0408BCC,BCCM1,B6.7 360,N2O,steady_state,0.05,0.05,,,,Transient Additive,0.01,g/bhp-hr
highway,2023,PCEXH0408BCC,BCCM1,B6.7 360,NMHC,steady_state,0.01,0.0,0.14,,,Steady-State Additive,0.012,g/bhp-hr
highway,2023,PCEXH0408BCC,BCCM1,B6.7 360,NMHC,steady_state,0.01,0.0,0.14,,,Transient Additive,0.012,g/bhp-hr
highway,2023,PCEXH0408BCC,BCCM1,B6.7 360,PM,steady_state,0.0,0.001,0.01,,,Steady-State Additive,0.0,g/bhp-hr
highway,2023,PCEXH0408BCC,BCCM1,B6.7 360,PM,steady_state,0.0,0.001,0.01,,,Transient Additive,0.0,g/bhp-hr
highway,2023,PCEXH0408BCD,BCDM1,B6.7 360,CO2,steady_state,511.0,511.3,,,,Transient Additive,0.0,g/bhp-hr
highway,2023,PCEXH0408BCD,BCDM1,B6.7 360,CO,steady_state,0.0,0.0,15.5,,,Steady-State Additive,0.006,g/bhp-hr
highway,2023,PCEXH0408BCD,BCDM1,B6.7 360,CO,steady_state,0.0,0.0,15.5,,,Transient Additive,0.006,g/bhp-hr
highway,2023,PCEXH0408BCD,BCDM1,B6.7 360,CH4,steady_state,0.0,0.0,,,,Transient Additive,0.001,g/bhp-hr
highway,2023,PCEXH0408BCD,BCDM1,B6.7 360,NOx,steady_state,0.06,0.053000000000000005,0.2,0.2,,Steady-State Multiplicative,1.122,g/bhp-hr
highway,2023,PCEXH0408BCD,BCDM1,B6.7 360,NOx,steady_state,0.06,0.053000000000000005,0.2,0.2,,Transient Multiplicative,1.122,g/bhp-hr
highway,2023,PCEXH0408BCD,BCDM1,B6.7 360,N2O,steady_state,0.05,0.046,,,,Transient Additive,0.01,g/bhp-hr
highway,2023,PCEXH0408BCD,BCDM1,B6.7 360,NMHC,steady_state,0.01,0.0,0.14,,,Steady-State Additive,0.012,g/bhp-hr
highway,2023,PCEXH0408BCD,BCDM1,B6.7 360,NMHC,steady_state,0.01,0.0,0.14,,,Transient Additive,0.012,g/bhp-hr
highway,2023,PCEXH0408BCD,BCDM1,B6.7 360,PM,steady_state,0.0,0.001,0.01,,,Steady-State Additive,0.0,g/bhp-hr
highway,2023,PCEXH0408BCD,BCDM1,B6.7 360,PM,steady_state,0.0,0.001,0.01,,,Transient Additive,0.0,g/bhp-hr
highway,2023,PCEXH0408BCD,BCDM1,B6.7 360,CO2,steady_state,511.0,511.0,,,,Transient Additive,0.0,g/bhp-hr
highway,2023,PCEXH0408BCD,BCDM1,B6.7 360,CO,steady_state,0.0,0.0,15.5,,,Steady-State Additive,0.006,g/bhp-hr
highway,2023,PCEXH0408BCD,BCDM1,B6.7 360,CO,steady_state,0.0,0.0,15.5,,,Transient Additive,0.006,g/bhp-hr
highway,2023,PCEXH0408BCD,BCDM1,B6.7 360,CH4,steady_state,0.0,0.0,,,,Transient Additive,0.001,g/bhp-hr
highway,2023,PCEXH0408BCD,BCDM1,B6.7 360,NOx,steady_state,0.05,0.042,0.2,0.2,,Steady-State Multiplicative,1.122,g/bhp-hr
highway,2023,PCEXH0408BCD,BCDM1,B6.7 360,NOx,steady_state,0.05,0.042,0.2,0.2,,Transient Multiplicative,1.122,g/bhp-hr
highway,2023,PCEXH0408BCD,BCDM1,B6.7 360,N2O,steady_state,0.05,0.05,,,,Transient Additive,0.01,g/bhp-hr
highway,2023,PCEXH0408BCD,BCDM1,B6.7 360,NMHC,steady_state,0.01,0.0,0.14,,,Steady-State Additive,0.012,g/bhp-hr
highway,2023,PCEXH0408BCD,BCDM1,B6.7 360,NMHC,steady_state,0.01,0.0,0.14,,,Transient Additive,0.012,g/bhp-hr
highway,2023,PCEXH0408BCD,BCDM1,B6.7 360,PM,steady_state,0.0,0.001,0.01,,,Steady-State Additive,0.0,g/bhp-hr
highway,2023,PCEXH0408BCD,BCDM1,B6.7 360,PM,steady_state,0.0,0.001,0.01,,,Transient Additive,0.0,g/bhp-hr
highway,2023,PCEXH0408BDA,BM1,B6.7N 240,CO2,steady_state,430.0,430.5,,,,Transient Additive,0.0,g/bhp-hr
highway,2023,PCEXH0408BDA,BM1,B6.7N 240,CO,steady_state,0.0,0.03,15.5,,,Steady-State Multiplicative,1.6,g/bhp-hr
highway,2023,PCEXH0408BDA,BM1,B6.7N 240,CO,steady_state,0.0,0.03,15.5,,,Transient Multiplicative,1.6,g/bhp-hr
highway,2023,PCEXH0408BDA,BM1,B6.7N 240,CH4,steady_state,0.06,0.065,,,,Transient Additive,0.02,g/bhp-hr
highway,2023,PCEXH0408BDA,BM1,B6.7N 240,NOx,steady_state,0.0,0.0,0.2,0.02,,Steady-State Multiplicative,1.3,g/bhp-hr
highway,2023,PCEXH0408BDA,BM1,B6.7N 240,NOx,steady_state,0.0,0.0,0.2,0.02,,Transient Multiplicative,1.3,g/bhp-hr
highway,2023,PCEXH0408BDA,BM1,B6.7N 240,N2O,steady_state,0.0,0.0,,,,Transient Additive,0.02,g/bhp-hr
highway,2023,PCEXH0408BDA,BM1,B6.7N 240,NMHC,steady_state,0.01,0.004,0.14,,,Steady-State Multiplicative,2.0,g/bhp-hr
highway,2023,PCEXH0408BDA,BM1,B6.7N 240,NMHC,steady_state,0.01,0.004,0.14,,,Transient Multiplicative,2.0,g/bhp-hr
highway,2023,PCEXH0408BDA,BM1,B6.7N 240,PM,steady_state,0.0,0.0,0.01,,,Steady-State Multiplicative,1.6,g/bhp-hr
highway,2023,PCEXH0408BDA,BM1,B6.7N 240,PM,steady_state,0.0,0.0,0.01,,,Transient Multiplicative,1.6,g/bhp-hr
highway,2023,PCEXH0540LCA,LM3,L9 380,CO2,steady_state,492.0,491.6,,507.0,492.0,,,g/bhp-hr
highway,2023,PCEXH0540LCA,LM3,L9 380,CO,steady_state,0.0,0.0,15.5,,,,,g/bhp-hr
highway,2023,PCEXH0540LCA,LM3,L9 380,CH4,steady_state,0.0,0.0,,,,,,g/bhp-hr
highway,2023,PCEXH0540LCA,LM3,L9 380,NOx,steady_state,0.05,0.047,0.2,0.2,,,,g/bhp-hr
highway,2023,PCEXH0540LCA,LM3,L9 380,N2O,steady_state,0.08,0.082,,,,,,g/bhp-hr
highway,2023,PCEXH0540LCA,LM3,L9 380,NMHC,steady_state,0.02,0.008,0.14,,,,,g/bhp-hr
highway,2023,PCEXH0540LCA,LM3,L9 380,PM,steady_state,0.0,0.004,0.01,,,,,g/bhp-hr
highway,2023,PCEXH0540LCB,LUB1,L9 350,CO2,steady_state,474.0,474.1,,,,,,g/bhp-hr
highway,2023,PCEXH0540LCB,LUB1,L9 350,CO,steady_state,0.2,0.01,15.5,,,,,g/bhp-hr
highway,2023,PCEXH0540LCB,LUB1,L9 350,CH4,steady_state,0.0,0.001,,,,,,g/bhp-hr
highway,2023,PCEXH0540LCB,LUB1,L9 350,NOx,steady_state,0.07,0.07100000000000001,0.2,0.2,,,,g/bhp-hr
highway,2023,PCEXH0540LCB,LUB1,L9 350,N2O,steady_state,0.06,0.06,,,,,,g/bhp-hr
highway,2023,PCEXH0540LCB,LUB1,L9 350,NMHC,steady_state,0.01,0.004,0.14,,,,,g/bhp-hr
highway,2023,PCEXH0540LCB,LUB1,L9 350,PM,steady_state,0.0,0.003,0.01,,,,,g/bhp-hr
highway,2023,PCEXH0540LCC,LUB1,L9 350,CO2,steady_state,474.0,474.1,,,,,,g/bhp-hr
highway,2023,PCEXH0540LCC,LUB1,L9 350,CO,steady_state,0.2,0.01,15.5,,,,,g/bhp-hr
highway,2023,PCEXH0540LCC,LUB1,L9 350,CH4,steady_state,0.0,0.001,,,,,,g/bhp-hr
highway,2023,PCEXH0540LCC,LUB1,L9 350,NOx,steady_state,0.07,0.07100000000000001,0.2,0.2,,,,g/bhp-hr
highway,2023,PCEXH0540LCC,LUB1,L9 350,N2O,steady_state,0.06,0.06,,,,,,g/bhp-hr
highway,2023,PCEXH0540LCC,LUB1,L9 350,NMHC,steady_state,0.01,0.004,0.14,,,,,g/bhp-hr
highway,2023,PCEXH0540LCC,LUB1,L9 350,PM,steady_state,0.0,0.003,0.01,,,,,g/bhp-hr
highway,2023,PCEXH0540LDA,LM1,L9N 320,CO2,steady_state,414.0,414.3,,440.0,427.0,Transient Additive,0.0,g/bhp-hr
highway,2023,PCEXH0540LDA,LM1,L9N 320,CO,steady_state,0.3,0.21,15.5,,,Steady-State Multiplicative,1.6,g/bhp-hr
highway,2023,PCEXH0540LDA,LM1,L9N 320,CO,steady_state,0.3,0.21,15.5,,,Transient Multiplicative,1.6,g/bhp-hr
highway,2023,PCEXH0540LDA,LM1,L9N 320,CH4,steady_state,0.31,0.306,,,,Transient Additive,0.02,g/bhp-hr
