panel,model_year,engine_family,engine_model,engine_code,displacement_l,certification_fuel,engine_operation,test_procedure,test_procedure_type
nonroad,2012,CJCBL04.4TC5,CJCBL04.4TC5,TC-55,4.399,7-15 ppm Ultra Low Sulfur Diesel,Variable Speed,Steady-State 8-Mode Cycle,Discrete-Modal Testing
nonroad,2012,CY9XL12.7CAA,DC13 070A,1941160,12.742,7-15 ppm Ultra Low Sulfur Diesel,Variable Speed,Steady-State 8-Mode Cycle,Discrete-Modal Testing
nonroad,2012,CKLXL15.2EDA,SAA6D140E-6,4C04,15.24,7-15 ppm Ultra Low Sulfur Diesel,Variable Speed,Steady-State 8-Mode Cycle,Discrete-Modal Testing
nonroad,2012,CFDUL0.2918D,,,,,,,
nonroad,2012,CHZXL.667C83,D81-2100,1D81Z,0.668,7-15 ppm Ultra Low Sulfur Diesel,Constant Speed,Steady-State 5-Mode Cycle,Discrete-Modal Testing
nonroad,2012,CICLL1.46C3C,E3CF,6285-885-265-**,1.464,7-15 ppm Ultra Low Sulfur Diesel,Variable Speed,Steady-State 8-Mode Cycle,Discrete-Modal Testing
nonroad,2012,CDICL05.8HTB,DL06KB,DL06-LDL01,5.89,7-15 ppm Ultra Low Sulfur Diesel,Variable Speed,Steady-State 8-Mode Cycle,Ramped-Modal Testing
nonroad,2013,DFPXL08.7TR4,F2CFE613A*A,F2CFE613A*A,8.709,7-15 ppm Ultra Low Sulfur Diesel,Variable Speed,Steady-State 8-Mode Cycle,Ramped-Modal Testing
nonroad,2012,CMVXL65.4BBA,S16R-PTAW2,S16R-Y2PTAW2-1,65.37,300-500 ppm Low Sulfur Diesel,Constant Speed,Steady-State 5-Mode Cycle,Discrete-Modal Testing
nonroad,2012,CMFTL07.5M6C,6M60-TLA3BA,6M60TLA3BA-US12,7.546,7-15 ppm Ultra Low Sulfur Diesel,Variable Speed,Steady-State 8-Mode Cycle,Discrete-Modal Testing
nonroad,2012,CLHAL10.5TEC,D936 A7,D936 R06L72002,10.521,7-15 ppm Ultra Low Sulfur Diesel,Variable Speed,Steady-State 8-Mode Cycle,Discrete-Modal Testing
nonroad,2012,CLHAL7.01TEC,D934 A7,D934 R04L72003,7.014,7-15 ppm Ultra Low Sulfur Diesel,Variable Speed,Steady-State 8-Mode Cycle,Discrete-Modal Testing
nonroad,2012,CLHAL7.01SEC,D934 A7,D934 R04L71001,7.014,7-15 ppm Ultra Low Sulfur Diesel,Variable Speed,Steady-State 8-Mode Cycle,Discrete-Modal Testing
nonroad,2013,DCEXL0661AAH,QSM11-G,1778:FR20144,10.824,300-500 ppm Low Sulfur Diesel,Constant Speed,Steady-State 5-Mode Cycle,Ramped-Modal Testing
nonroad,2013,DCEXL0661AAH,QSM11-G,1778:FR20144,10.824,300-500 ppm Low Sulfur Diesel,Variable Speed,Steady-State 8-Mode Cycle,Ramped-Modal Testing
nonroad,2013,DCEXL0540AAB,QSL8.9G,3301:FR93008G,8.88,300-500 ppm Low Sulfur Diesel,Constant Speed,Steady-State 5-Mode Cycle,Ramped-Modal Testing
nonroad,2012,CJDXL09.0202,6090,6090HPRNT1,9.0,7-15 ppm Ultra Low Sulfur Diesel,Variable Speed,Steady-State 8-Mode Cycle,Ramped-Modal Testing
nonroad,2012,CJDXL06.8115,6068H,6068HPRNT2,6.788,300-500 ppm Low Sulfur Diesel,Variable Speed,Steady-State 8-Mode Cycle,Discrete-Modal Testing
nonroad,2012,CLHAL16.2VZC,D9508 A7 SCR,V08MZ7104,16.162,7-15 ppm Ultra Low Sulfur Diesel,Variable Speed,Steady-State 8-Mode Cycle,Ramped-Modal Testing
nonroad,2012,CLHAL12.4SZC,D856 A7 SCR,R06MZ7103,12.419,7-15 ppm Ultra Low Sulfur Diesel,Variable Speed,Steady-State 8-Mode Cycle,Ramped-Modal Testing
nonroad,2013,DPKXL15.2TA2,2506C-E15TAG4,1,15.213000000000001,300-500 ppm Low Sulfur Diesel,Constant Speed,Steady-State 5-Mode Cycle,Discrete-Modal Testing
nonroad,2013,DVPXL16.1BDA,TAD1650 GE,1,16.123,300-500 ppm Low Sulfur Diesel,Constant Speed,Steady-State 5-Mode Cycle,Discrete-Modal Testing
nonroad,2013,DPKXL15.2TAG,2506D-E15TAG1,1,15.213000000000001,300-500 ppm Low Sulfur Diesel,Constant Speed,Steady-State 5-Mode Cycle,Discrete-Modal Testing
nonroad,2012,CJDXL09.0114,6090H,6090HFG84A,9.0,300-500 ppm Low Sulfur Diesel,Constant Speed,Steady-State 5-Mode Cycle,Discrete-Modal Testing
nonroad,2012,CDCLL01.4D80,,,,,,,
nonroad,2013,DKBXL.719NCB,Z482-EF,Z482-EF01,0.7190000000000001,7-15 ppm Ultra Low Sulfur Diesel,Variable Speed,Steady-State 6-Mode Cycle,Ramped-Modal Testing
nonroad,2012,CPKXL7.01BL1,3764/2200,1,7.014,7-15 ppm Ultra Low Sulfur Diesel,Variable Speed,Steady-State 8-Mode Cycle,Ramped-Modal Testing
nonroad,2012,CMVXL49.0BBA,S12R-PTAW,S12R-Y2PTAW-1,49.028000000000006,300-500 ppm Low Sulfur Diesel,Constant Speed,Steady-State 5-Mode Cycle,Discrete-Modal Testing
nonroad,2013,DMDDL31.8XRR,8V2000,5567,23.900000000000002,300-500 ppm Low Sulfur Diesel,Constant Speed,Steady-State 5-Mode Cycle,Discrete-Modal Testing
nonroad,2012,CMDDL95.4XTR,20V4000G83L,7008,95.3,300-500 ppm Low Sulfur Diesel,Constant Speed,Steady-State 5-Mode Cycle,Discrete-Modal Testing
nonroad,2013,DDICL05.8HTA,DL06KA,DL06-LDE03,5.89,7-15 ppm Ultra Low Sulfur Diesel,Variable Speed,Steady-State 8-Mode Cycle,Ramped-Modal Testing
nonroad,2013,DH3XL2.22NLC,GN46/3000C,404D-22,2.217,300-500 ppm Low Sulfur Diesel,Constant Speed,Steady-State 5-Mode Cycle,Discrete-Modal Testing
nonroad,2013,DH3XL1.49NTV,GL25/1800,403D-15T,1.496,300-500 ppm Low Sulfur Diesel,Variable Speed,Steady-State 6-Mode Cycle,Discrete-Modal Testing
nonroad,2013,DH3XL2.00N84,30D/2600,N843-D,1.496,300-500 ppm Low Sulfur Diesel,Variable Speed,Steady-State 8-Mode Cycle,Discrete-Modal Testing
nonroad,2013,DH3XL2.22N4T,GP60/2800,404D-22T,2.217,300-500 ppm Low Sulfur Diesel,Variable Speed,Steady-State 8-Mode Cycle,Discrete-Modal Testing
nonroad,2012,CYDXL1.64M3N,3KNDP,,1.6420000000000001,300-500 ppm Low Sulfur Diesel,Variable Speed,Steady-State 8-Mode Cycle,Discrete-Modal Testing
nonroad,2013,DLHAL12.0TEC,,,,,,,
nonroad,2013,DDZXL04.1013,TCD4.1L4,C4FI115D,4.038,7-15 ppm Ultra Low Sulfur Diesel,Variable Speed,Steady-State 8-Mode Cycle,Discrete-Modal Testing
nonroad,2013,DH3XL2.22NFV,404F-22,EN49/2800,2.217,7-15 ppm Ultra Low Sulfur Diesel,Variable Speed,Steady-State 8-Mode Cycle,Ramped-Modal Testing
nonroad,2013,DH3XL2.22TF4,404F-22T,EP60/2800,2.217,7-15 ppm Ultra Low Sulfur Diesel,Variable Speed,Steady-State 8-Mode Cycle,Ramped-Modal Testing
nonroad,2013,DSIDL03.3G7A,33AWI.788,1,3.298,7-15 ppm Ultra Low Sulfur Diesel,Variable Speed,Steady-State 8-Mode Cycle,Ramped-Modal Testing
nonroad,2013,DDZXL07.1031,TCD2013L06 4V,D3CC202,7.1450000000000005,300-500 ppm Low Sulfur Diesel,Constant Speed,Steady-State 5-Mode Cycle,Discrete-Modal Testing
nonroad,2013,DKBXL03.8AMD,,,,,,,
nonroad,2013,DYDXL2.09NFA,TK486V25P,,2.091,7-15 ppm Ultra Low Sulfur Diesel,Transportation Refrigeration Unit Cycle, Transportation Refrigeration Unit Cycle,Discrete-Modal Testing
nonroad,2013,DH3XL.507F1C,E37-18C,E673L-F,0.762,7-15 ppm Ultra Low Sulfur Diesel,Constant Speed,Steady-State 5-Mode Cycle,Discrete-Modal Testing
nonroad,2013,DH3XL1.13F2C,S773L-F,S311-18C,1.1320000000000001,7-15 ppm Ultra Low Sulfur Diesel,Constant Speed,Steady-State 5-Mode Cycle,Discrete-Modal Testing
nonroad,2013,DH3XL1.49F2C,403F-15,EK15-1800C,1.496,7-15 ppm Ultra Low Sulfur Diesel,Constant Speed,Steady-State 5-Mode Cycle,Discrete-Modal Testing
nonroad,2013,DH3XL1.49F2V,403F-15,EK18-2100,1.496,7-15 ppm Ultra Low Sulfur Diesel,Variable Speed,Steady-State 6-Mode Cycle,Discrete-Modal Testing
nonroad,2013,DYDXL1.57HDA,4LHMPC,,1.568,7-15 ppm Ultra Low Sulfur Diesel,Variable Speed,Steady-State 8-Mode Cycle,Ramped-Modal Testing
nonroad,2013,DY9XL16.4CAA,DC16 083A,2112302,16.353,7-15 ppm Ultra Low Sulfur Diesel,Variable Speed,Steady-State 8-Mode Cycle,Discrete-Modal Testing
nonroad,2014,EYDXL0.99NWA,,,,,,,
nonroad,2014,ECEXL0540AAB,QSL8.9G,3301:FR93008G,8.88,300-500 ppm Low Sulfur Diesel,Constant Speed,Steady-State 5-Mode Cycle,Ramped-Modal Testing
nonroad,2013,DCPXL27.0NZS,C27,CERT TEST 1,27.037000000000003,300-500 ppm Low Sulfur Diesel,Constant Speed,Steady-State 5-Mode Cycle,Discrete-Modal Testing
nonroad,2013,DHZXL.243V21,1B20/1B20R,ts-B20-3000,0.24300000000000002,7-15 ppm Ultra Low Sulfur Diesel,Variable Speed,Steady-State 6-Mode Cycle,Discrete-Modal Testing
nonroad,2013,DHZXL.462V41,1B40 T / U / V / W,ts-B40-3000,0.462,7-15 ppm Ultra Low Sulfur Diesel,Variable Speed,Steady-State 6-Mode Cycle,Discrete-Modal Testing
nonroad,2014,EKLXL23.2FD5,SAA6D170E2-3,2G07,23.152,300-500 ppm Low Sulfur Diesel,Constant Speed,Steady-State 5-Mode Cycle,Discrete-Modal Testing
nonroad,2014,EKLXL23.2FD5,SAA6D170E2-3,2G05,23.152,300-500 ppm Low Sulfur Diesel,Constant Speed,Steady-State 5-Mode Cycle,Discrete-Modal Testing
nonroad,2014,ECEXL023.AAB,QSK23-NR2,CPL3352FR50069,23.152,300-500 ppm Low Sulfur Diesel,Constant Speed,Steady-State 5-Mode Cycle,Discrete-Modal Testing
nonroad,2014,EKLXL03.3JDA,SAA4D95LE-6,4C01,3.261,7-15 ppm Ultra Low Sulfur Diesel,Variable Speed,Steady-State 8-Mode Cycle,Ramped-Modal Testing
nonroad,2013,DMMLL02.7M30,UT-41,UT-41,2.7310000000000003,7-15 ppm Ultra Low Sulfur Diesel,Variable Speed,Steady-State 8-Mode Cycle,Discrete-Modal Testing
nonroad,2014,ECEXL04.5AAF,QSB5-G9,CPL3962:FR93968,4.46,7-15 ppm Ultra Low Sulfur Diesel,Constant Speed,Steady-State 5-Mode Cycle,Discrete-Modal Testing
nonroad,2014,ECEXL06.7AAH,QSB6.7,3098:FR92547,6.69,7-15 ppm Ultra Low Sulfur Diesel,Variable Speed,Steady-State 8-Mode Cycle,Ramped-Modal Testing
nonroad,2014,EKHXL1.259LD,9LD625/2,,1.248,7-15 ppm Ultra Low Sulfur Diesel,Variable Speed,Steady-State 6-Mode Cycle,Discrete-Modal Testing
nonroad,2013,DCPXL32.0NZS,C32,CERT TEST 1,32.101,300-500 ppm Low Sulfur Diesel,Constant Speed,Steady-State 5-Mode Cycle,Discrete-Modal Testing
nonroad,2013,DCPXL32.0NZS,C32,CERT TEST 2,32.101,300-500 ppm Low Sulfur Diesel,Variable Speed,Steady-State 8-Mode Cycle,Discrete-Modal Testing
nonroad,2013,DHZXL.517V51,1D50 S/Z/T/U,ts-D50-3000,0.517,7-15 ppm Ultra Low Sulfur Diesel,Variable Speed,Steady-State 6-Mode Cycle,Discrete-Modal Testing
nonroad,2014,EJDXL13.5132,,,,,,,
nonroad,2013,DPKXL04.4ML1,3586/2200,1,4.399,7-15 ppm Ultra Low Sulfur Diesel,Constant Speed,Steady-State 5-Mode Cycle,Ramped-Modal Testing
nonroad,2013,DCPXL78.1NSA,3516C,CERT 2,78.081,7-15 ppm Ultra Low Sulfur Diesel,Constant Speed,Steady-State 5-Mode Cycle,Ramped-Modal Testing
nonroad,2014,EFPXL06.7SDB,F4HFE613T*B,F4HFE613T*B,6.728000000000001,7-15 ppm Ultra Low Sulfur Diesel,Variable Speed,Steady-State 8-Mode Cycle,Ramped-Modal Testing
nonroad,2014,EVPXL16.1ACG,TAD1643VE,1,16.123,300-500 ppm Low Sulfur Diesel,Variable Speed,Steady-State 8-Mode Cycle,Discrete-Modal Testing
nonroad,2014,EJDXL03.0208,,,,,,,
nonroad,2013,DYDXL1.33L3N,,,,,,,
nonroad,2013,DHZXL.722V91,1D90 S/Z/W,ts-D90-3000,0.7220000000000001,7-15 ppm Ultra Low Sulfur Diesel,Variable Speed,Steady-State 6-Mode Cycle,Discrete-Modal Testing
nonroad,2014,EDDXL14.0VLD,Series 60 14L,5531,14.004000000000001,300-500 ppm Low Sulfur Diesel,Constant Speed,Steady-State 5-Mode Cycle,Discrete-Modal Testing
nonroad,2014,EKBXL.325NCB,,,,,,,
nonroad,2014,EKBXL.898KCB,,,,,,,
nonroad,2014,EKBXL01.3DCB,,,,,,,
nonroad,2014,ECEXL03.3ACG,B3.3,FR92198,3.261,300-500 ppm Low Sulfur Diesel,Variable Speed,Steady-State 8-Mode Cycle,Ramped-Modal Testing
nonroad,2013,DKBXL02.6GND,V2607-CR-EF,V2607-CR-EF01,2.616,7-15 ppm Ultra Low Sulfur Diesel,Variable Speed,Steady-State 8-Mode Cycle,Ramped-Modal Testing
nonroad,2014,EKBXL02.6END,,,,,,,
nonroad,2014,EKBXL03.3EKD,,,,,,,
nonroad,2012,CCPXL15.2NYS,C15,Cert Test 1,15.200000000000001,300-500 ppm Low Sulfur Diesel,Constant Speed,Steady-State 5-Mode Cycle,Discrete-Modal Testing
nonroad,2015,FKBXL02.2RCB,,,,,,,
nonroad,2014,EYDXL1.27NPA,,,,,,,
nonroad,2014,EKBXL02.4GND,,,,,,,
nonroad,2014,EKMCL2.39A45,A2400T-Gen1,,2.392,7-15 ppm Ultra Low Sulfur Diesel,Constant Speed,Steady-State 5-Mode Cycle,Discrete-Modal Testing
nonroad,2014,EICLL1.50C3X,E3CD,6285-885-309-**,1.498,7-15 ppm Ultra Low Sulfur Diesel,Variable Speed,Steady-State 8-Mode Cycle,Ramped-Modal Testing
nonroad,2014,EYDXL2.00L4T,,,,,,,
nonroad,2014,EKHXL2.48TCR,,,,,,,
nonroad,2013,DDZXL05.7011,D6H,C4FI120,5.702,7-15 ppm Ultra Low Sulfur Diesel,Variable Speed,Steady-State 8-Mode Cycle,Ramped-Modal Testing
nonroad,2014,EMVXL01.0EEE,L3E,L3E-GENE,0.9530000000000001,7-15 ppm Ultra Low Sulfur Diesel,Constant Speed,Steady-State 5-Mode Cycle,Discrete-Modal Testing
nonroad,2014,EMBXL04.8RJB,BMBXL04.8RJB,924 LA.E3B/I,4.8,7-15 ppm Ultra Low Sulfur Diesel,Variable Speed,Steady-State 8-Mode Cycle,Ramped-Modal Testing
nonroad,2015,FYDXL2.09NFA,,,,,,,
nonroad,2014,EDZXL05.7011,D6H,C4FI120,5.702,7-15 ppm Ultra Low Sulfur Diesel,Variable Speed,Steady-State 8-Mode Cycle,Ramped-Modal Testing
nonroad,2014,EDZXL04.1014,D4H,C4FI105,4.038,7-15 ppm Ultra Low Sulfur Diesel,Variable Speed,Steady-State 8-Mode Cycle,Ramped-Modal Testing
nonroad,2014,EH3XL2.00N84,30D/2600,N843-D,1.496,300-500 ppm Low Sulfur Diesel,Variable Speed,Steady-State 8-Mode Cycle,Discrete-Modal Testing
nonroad,2014,EH3XL2.22TIC,GR66/2800,404D-22TA,2.217,300-500 ppm Low Sulfur Diesel,Variable Speed,Steady-State 8-Mode Cycle,Discrete-Modal Testing
nonroad,2014,EHZXL1.72C41,2L41C,cs-2L41-ICFN-2000,1.7160000000000002,7-15 ppm Ultra Low Sulfur Diesel,Constant Speed,Steady-State 5-Mode Cycle,Discrete-Modal Testing
nonroad,2014,EMMLL02.7C42,CE-42,CE-42,2.7310000000000003,7-15 ppm Ultra Low Sulfur Diesel,Variable Speed,Steady-State 8-Mode Cycle,Discrete-Modal Testing
nonroad,2014,EHZXL.997M40,2G40 / 2G40H,ts-2G40-IFN-3000,0.997,7-15 ppm Ultra Low Sulfur Diesel,Variable Speed,Steady-State 6-Mode Cycle,Discrete-Modal Testing
nonroad,2014,EJDXL06.8120,,,,,,,
nonroad,2013,DCPXL09.3HPA,C9.3,CERT TEST 2,9.286,7-15 ppm Ultra Low Sulfur Diesel,Variable Speed,Steady-State 8-Mode Cycle,Ramped-Modal Testing
nonroad,2013,DCPXL18.1HPA,C18,CERT TEST 1,18.131,7-15 ppm Ultra Low Sulfur Diesel,Variable Speed,Steady-State 8-Mode Cycle,Ramped-Modal Testing
nonroad,2014,EDZXL07.1030,TCD2013L06 2V,D3UC151,7.1450000000000005,300-500 ppm Low Sulfur Diesel,Constant Speed,Steady-State 5-Mode Cycle,Discrete-Modal Testing
nonroad,2013,DDZXL06.1043,TCD6.1L6,C4ST190U,6.057,7-15 ppm Ultra Low Sulfur Diesel,Variable Speed,Steady-State 8-Mode Cycle,Ramped-Modal Testing
nonroad,2014,EKHXL1.37SF1,KDW1404(2700),,1.371,7-15 ppm Ultra Low Sulfur Diesel,Variable Speed,Steady-State 8-Mode Cycle,Discrete-Modal Testing
nonroad,2015,FFPXL03.4BDC,F5HFL464D*E,F5HFL464D*E,3.387,7-15 ppm Ultra Low Sulfur Diesel,Variable Speed,Steady-State 8-Mode Cycle,Ramped-Modal Testing
nonroad,2014,EJDXL04.5212,,,,,,,
nonroad,2014,EFPXL03.4ESD,F5GFL413E*B,F5GFL413E*B,3.387,7-15 ppm Ultra Low Sulfur Diesel,Variable Speed,Steady-State 8-Mode Cycle,Ramped-Modal Testing
nonroad,2014,ECPXL78.1NZS,3512C,CERT TEST 2,58.561,300-500 ppm Low Sulfur Diesel,Variable Speed,Steady-State 8-Mode Cycle,Discrete-Modal Testing
nonroad,2015,FKLXL23.2FD5,SAA6D170E2-3,2G05,23.152,300-500 ppm Low Sulfur Diesel,Constant Speed,Steady-State 5-Mode Cycle,Discrete-Modal Testing
nonroad,2015,FCEXL023.AAB,QSK23-NR2,CPL3352FR50069,23.152,300-500 ppm Low Sulfur Diesel,Constant Speed,Steady-State 5-Mode Cycle,Discrete-Modal Testing
nonroad,2015,FCEXL023.AAB,QSK23-C,CPL2852FR50049,23.152,300-500 ppm Low Sulfur Diesel,Variable Speed,Steady-State 8-Mode Cycle,Discrete-Modal Testing
nonroad,2015,FKLXL15.2EDC,SAA6D140E-7,5C01,15.24,7-15 ppm Ultra Low Sulfur Diesel,Variable Speed,Steady-State 8-Mode Cycle,Ramped-Modal Testing
nonroad,2014,EYDXL3.32NDB,,,,,,,
nonroad,2015,FCPXL32.0NZS,C32,CERT TEST 2,32.101,300-500 ppm Low Sulfur Diesel,Variable Speed,Steady-State 8-Mode Cycle,Discrete-Modal Testing
nonroad,2015,FLGCL02.5L4T,L4C25-T1,L4C25-T1,2.5060000000000002,7-15 ppm Ultra Low Sulfur Diesel,Variable Speed,Steady-State 8-Mode Cycle,Ramped-Modal Testing
nonroad,2015,FPKXL04.4NJ1,3339/2200,1,4.399,300-500 ppm Low Sulfur Diesel,Variable Speed,Steady-State 8-Mode Cycle,Discrete-Modal Testing
nonroad,2014,EH3XL1.49TFV,403F-15T,EL36/2800,1.496,7-15 ppm Ultra Low Sulfur Diesel,Variable Speed,Steady-State 8-Mode Cycle,Ramped-Modal Testing
nonroad,2015,FDZXL04.1054,D4J,CFVI110,4.038,7-15 ppm Ultra Low Sulfur Diesel,Variable Speed,Steady-State 8-Mode Cycle,Ramped-Modal Testing
nonroad,2015,FMVXL01.3EEE,S3L2,S3L2-G2500,1.3190000000000002,7-15 ppm Ultra Low Sulfur Diesel,Variable Speed,Steady-State 6-Mode Cycle,Ramped-Modal Testing
nonroad,2015,FH3XL1.13SLV,19/2200,S773L-C,1.1320000000000001,300-500 ppm Low Sulfur Diesel,Variable Speed,Steady-State 6-Mode Cycle,Discrete-Modal Testing
nonroad,2015,FH3XL1.49N3V,GK25/2100,403D-15,1.496,300-500 ppm Low Sulfur Diesel,Variable Speed,Steady-State 6-Mode Cycle,Discrete-Modal Testing
nonroad,2015,FH3XL2.22N4L,GN51/3000,404D-22,2.217,300-500 ppm Low Sulfur Diesel,Variable Speed,Steady-State 8-Mode Cycle,Discrete-Modal Testing
nonroad,2015,FH3XL2.22TIC,GR66B/2800,404D-22TA,2.217,300-500 ppm Low Sulfur Diesel,Variable Speed,Steady-State 8-Mode Cycle,Discrete-Modal Testing
nonroad,2015,FH3XL2.224LC,GN24/1500C,404D-22,2.217,300-500 ppm Low Sulfur Diesel,Constant Speed,Steady-State 5-Mode Cycle,Discrete-Modal Testing
nonroad,2014,ESZXL03.0MXA,AM-4JJ1X,4JJ1XDMAA-01,2.999,7-15 ppm Ultra Low Sulfur Diesel,Variable Speed,Steady-State 8-Mode Cycle,Ramped-Modal Testing
nonroad,2015,FCEXL13.0AAA,QSZ13-G7,3836:FR20454,12.981,7-15 ppm Ultra Low Sulfur Diesel,Constant Speed,Steady-State 5-Mode Cycle,Discrete-Modal Testing
nonroad,2015,FTIEL01.81ZS,ZS1,,1.7950000000000002,7-15 ppm Ultra Low Sulfur Diesel,Variable Speed,Steady-State 8-Mode Cycle,Discrete-Modal Testing
nonroad,2014,EPKXL04.4ML1,3586/2200,1,4.399,7-15 ppm Ultra Low Sulfur Diesel,Variable Speed,Steady-State 8-Mode Cycle,Ramped-Modal Testing
nonroad,2015,FKHXL1.37SF1,KDW1404(2700),,1.371,7-15 ppm Ultra Low Sulfur Diesel,Variable Speed,Steady-State 8-Mode Cycle,Discrete-Modal Testing
nonroad,2015,FCEXL08.9AAK,QSL8.9,3888;FR93875,8.88,7-15 ppm Ultra Low Sulfur Diesel,Variable Speed,Steady-State 8-Mode Cycle,Ramped-Modal Testing
nonroad,2015,FKBXL01.3DCB,,,,,,,
nonroad,2015,FMVXL02.5LLL,S4Q2,S4Q2-Y3EPA1,2.5,7-15 ppm Ultra Low Sulfur Diesel,Variable Speed,Steady-State 8-Mode Cycle,Discrete-Modal Testing
nonroad,2015,FMVXL03.3AAK,SS,S4S-Y365AADG,3.3000000000000003,7-15 ppm Ultra Low Sulfur Diesel,Variable Speed,Steady-State 8-Mode Cycle,Discrete-Modal Testing
nonroad,2015,FKBXL01.8EKD,,,,,,,
nonroad,2014,EYDXL1.64NDA,,,,,,,
nonroad,2015,FYDXL1.64NGA,,,,,,,
nonroad,2015,FMMLL02.6N67,VNE367,VNE367,2.649,7-15 ppm Ultra Low Sulfur Diesel,Variable Speed,Steady-State 8-Mode Cycle,Discrete-Modal Testing
nonroad,2015,FKBXL03.8CKD,,,,,,,
nonroad,2015,FYDXL3.32TDA,,,,,,,
nonroad,2014,EVPXL16.1CJA,TAD1672VE,3,16.123,7-15 ppm Ultra Low Sulfur Diesel,Variable Speed,Steady-State 8-Mode Cycle,Ramped-Modal Testing
nonroad,2015,FDCLL01.8F7T,,,,,,,
nonroad,2015,FMBXL15.6RJA,OM 473 LA,473LA.E4-1,15.569,7-15 ppm Ultra Low Sulfur Diesel,Variable Speed,Steady-State 8-Mode Cycle,Ramped-Modal Testing
nonroad,2014,EPKXL07.0BN1,1206F-E70TTA C7.1,4350/1800,7.014,7-15 ppm Ultra Low Sulfur Diesel,Constant Speed,Steady-State 5-Mode Cycle,Ramped-Modal Testing
nonroad,2015,FKMCL1.72A31,A1700N2,A1700N2,1.715,7-15 ppm Ultra Low Sulfur Diesel,Variable Speed,Steady-State 8-Mode Cycle,Ramped-Modal Testing
nonroad,2015,FCEXL0540AAB,QSL8.9G,3301:FR93008G,8.88,300-500 ppm Low Sulfur Diesel,Constant Speed,Steady-State 5-Mode Cycle,Ramped-Modal Testing
nonroad,2015,FCEXL0540AAB,QSL,8548:FR91672,8.88,300-500 ppm Low Sulfur Diesel,Variable Speed,Steady-State 8-Mode Cycle,Ramped-Modal Testing
nonroad,2015,FYDXL0.57NUA,,,,,,,
nonroad,2015,FH3XL2.22CN2,45D/2600,N844L-D,2.217,300-500 ppm Low Sulfur Diesel,Variable Speed,Steady-State 8-Mode Cycle,Discrete-Modal Testing
nonroad,2014,EH3XL1.49F2V,403F-15,EK25-2100,1.496,7-15 ppm Ultra Low Sulfur Diesel,Variable Speed,Steady-State 6-Mode Cycle,Discrete-Modal Testing
nonroad,2015,FH3XL1.49FTV,403F-15T,EL25-1800,1.496,7-15 ppm Ultra Low Sulfur Diesel,Variable Speed,Steady-State 6-Mode Cycle,Ramped-Modal Testing
nonroad,2016,GYDXL2.09NFA,,,,,,,
nonroad,2015,FFTGL02.2R3N,50D/1,50D/1,2.228,7-15 ppm Ultra Low Sulfur Diesel,Variable Speed,Steady-State 8-Mode Cycle,Ramped-Modal Testing
nonroad,2015,FCEXL03.3ACH,QSB3.3,FR30230,3.261,300-500 ppm Low Sulfur Diesel,Variable Speed,Steady-State 8-Mode Cycle,Ramped-Modal Testing
nonroad,2015,FLGCL02.0L3L,L3AL,L3AL,2.003,7-15 ppm Ultra Low Sulfur Diesel,Variable Speed,Steady-State 8-Mode Cycle,Ramped-Modal Testing
nonroad,2016,GMVXL01.3EDB,S3L2,S3L2-P18-2,1.3190000000000002,7-15 ppm Ultra Low Sulfur Diesel,Variable Speed,Steady-State 6-Mode Cycle,Discrete-Modal Testing
nonroad,2015,FDZXL07.1027,TAD753GE,D3CC202,7.1450000000000005,300-500 ppm Low Sulfur Diesel,Constant Speed,Steady-State 5-Mode Cycle,Discrete-Modal Testing
nonroad,2015,FDZXL07.1030,TCD2013L06 2V,D3UC151,7.1450000000000005,300-500 ppm Low Sulfur Diesel,Constant Speed,Steady-State 5-Mode Cycle,Discrete-Modal Testing
nonroad,2016,GSIDL04.9G6C,49AWF.969,1,4.91,7-15 ppm Ultra Low Sulfur Diesel,Variable Speed,Steady-State 8-Mode Cycle,Ramped-Modal Testing
nonroad,2016,GKLXL03.3JDC,SAA4D95LE-7,5C02,3.261,7-15 ppm Ultra Low Sulfur Diesel,Variable Speed,Steady-State 8-Mode Cycle,Ramped-Modal Testing
nonroad,2016,GJDXL02.9142,,,,,,,
nonroad,2016,GJDXL04.5119,,,,,,,
nonroad,2016,GYDXL1.64S3N,,,,,,,
nonroad,2016,GCPXL18.1NYS,C18,CERT TEST 1,18.131,300-500 ppm Low Sulfur Diesel,Constant Speed,Steady-State 5-Mode Cycle,Discrete-Modal Testing
nonroad,2016,GCPXL32.0NZS,C32,CERT TEST 2,32.101,300-500 ppm Low Sulfur Diesel,Variable Speed,Steady-State 8-Mode Cycle,Discrete-Modal Testing
nonroad,2015,FPKXL04.4MK1,3792/1800,1,4.399,7-15 ppm Ultra Low Sulfur Diesel,Constant Speed,Steady-State 5-Mode Cycle,Ramped-Modal Testing
nonroad,2016,GYDXL2.00J4T,,,,,,,
nonroad,2015,FPKXL04.4NP1,1104D-E44T  C4.4,4144/2200,4.399,300-500 ppm Low Sulfur Diesel,Variable Speed,Steady-State 8-Mode Cycle,Discrete-Modal Testing
nonroad,2015,FYDXL1.27NS1,,,,,,,
nonroad,2015,FKBXL03.3EMD,V3307-CR-TI-EF,V3307-CR-TI-EF01,3.331,7-15 ppm Ultra Low Sulfur Diesel,Variable Speed,Steady-State 8-Mode Cycle,Ramped-Modal Testing
